client_id,number_contacts,month,day,contact_duration,previous_campaign_contacts,previous_outcome,campaign_outcome,year,last_contact_date
433,1,may,25,271,0,False,False,2022,2022-05-25 00:00:00
434,1,may,26,141,0,False,False,2022,2022-05-26 00:00:00
435,2,may,5,198,0,False,False,2022,2022-05-05 00:00:00
436,1,may,13,150,0,False,False,2022,2022-05-13 00:00:00
437,1,may,22,241,0,False,False,2022,2022-05-22 00:00:00
438,1,may,18,196,0,False,False,2022,2022-05-18 00:00:00
439,1,may,18,149,0,False,False,2022,2022-05-18 00:00:00
440,1,may,11,264,0,False,False,2022,2022-05-11 00:00:00
441,1,may,22,246,0,False,False,2022,2022-05-22 00:00:00
442,2,may,27,309,0,False,False,2022,2022-05-27 00:00:00
443,1,may,20,140,0,False,False,2022,2022-05-20 00:00:00
444,1,may,13,175,0,False,False,2022,2022-05-13 00:00:00
445,1,may,7,136,0,False,False,2022,2022-05-07 00:00:00
446,1,may,29,1623,0,False,True,2022,2022-05-29 00:00:00
447,1,may,16,50,0,False,False,2022,2022-05-16 00:00:00
448,1,may,15,101,0,False,False,2022,2022-05-15 00:00:00
449,1,may,9,144,0,False,False,2022,2022-05-09 00:00:00
450,1,may,17,238,0,False,False,2022,2022-05-17 00:00:00
451,1,may,13,354,0,False,False,2022,2022-05-13 00:00:00
452,2,may,7,451,0,False,False,2022,2022-05-07 00:00:00
453,1,may,23,159,0,False,False,2022,2022-05-23 00:00:00
454,1,may,19,170,0,False,False,2022,2022-05-19 00:00:00
455,1,may,30,243,0,False,False,2022,2022-05-30 00:00:00
456,2,may,3,141,0,False,False,2022,2022-05-03 00:00:00
457,1,may,8,112,0,False,False,2022,2022-05-08 00:00:00
458,2,may,1,262,0,False,False,2022,2022-05-01 00:00:00
459,1,may,9,53,0,False,False,2022,2022-05-09 00:00:00
460,1,may,25,134,0,False,False,2022,2022-05-25 00:00:00
461,4,may,21,204,0,False,False,2022,2022-05-21 00:00:00
462,1,may,22,678,0,False,False,2022,2022-05-22 00:00:00
463,1,may,18,182,0,False,False,2022,2022-05-18 00:00:00
464,1,may,26,162,0,False,False,2022,2022-05-26 00:00:00
465,1,may,5,177,0,False,False,2022,2022-05-05 00:00:00
466,1,may,12,27,0,False,False,2022,2022-05-12 00:00:00
467,3,may,20,699,0,False,False,2022,2022-05-20 00:00:00
468,1,may,13,358,0,False,False,2022,2022-05-13 00:00:00
469,1,may,18,1677,0,False,True,2022,2022-05-18 00:00:00
470,1,may,10,529,0,False,False,2022,2022-05-10 00:00:00
471,1,may,4,310,0,False,False,2022,2022-05-04 00:00:00
472,1,may,11,47,0,False,False,2022,2022-05-11 00:00:00
473,1,may,16,379,0,False,False,2022,2022-05-16 00:00:00
474,2,may,30,30,0,False,False,2022,2022-05-30 00:00:00
475,1,may,22,472,0,False,False,2022,2022-05-22 00:00:00
476,1,may,6,113,0,False,False,2022,2022-05-06 00:00:00
477,1,may,27,114,0,False,False,2022,2022-05-27 00:00:00
478,1,may,3,116,0,False,False,2022,2022-05-03 00:00:00
479,1,may,23,448,0,False,False,2022,2022-05-23 00:00:00
480,1,may,5,264,0,False,False,2022,2022-05-05 00:00:00
481,1,may,16,169,0,False,False,2022,2022-05-16 00:00:00
482,1,may,4,145,0,False,False,2022,2022-05-04 00:00:00
483,1,may,24,288,0,False,False,2022,2022-05-24 00:00:00
484,1,may,31,381,0,False,False,2022,2022-05-31 00:00:00
485,2,may,30,176,0,False,False,2022,2022-05-30 00:00:00
486,1,may,2,215,0,False,False,2022,2022-05-02 00:00:00
487,1,may,6,278,0,False,False,2022,2022-05-06 00:00:00
488,2,may,2,188,0,False,False,2022,2022-05-02 00:00:00
489,2,may,6,174,0,False,False,2022,2022-05-06 00:00:00
490,2,may,18,226,0,False,False,2022,2022-05-18 00:00:00
491,2,may,17,111,0,False,False,2022,2022-05-17 00:00:00
492,2,may,10,157,0,False,False,2022,2022-05-10 00:00:00
493,1,may,28,46,0,False,False,2022,2022-05-28 00:00:00
494,1,may,29,49,0,False,False,2022,2022-05-29 00:00:00
495,1,may,16,374,0,False,False,2022,2022-05-16 00:00:00
496,1,may,1,349,0,False,False,2022,2022-05-01 00:00:00
497,1,may,16,325,0,False,False,2022,2022-05-16 00:00:00
498,2,may,10,233,0,False,False,2022,2022-05-10 00:00:00
499,1,may,2,531,0,False,False,2022,2022-05-02 00:00:00
500,1,may,19,153,0,False,False,2022,2022-05-19 00:00:00
501,1,may,4,80,0,False,False,2022,2022-05-04 00:00:00
502,1,may,25,198,0,False,False,2022,2022-05-25 00:00:00
503,1,may,8,568,0,False,False,2022,2022-05-08 00:00:00
504,1,may,31,918,0,False,True,2022,2022-05-31 00:00:00
505,1,may,10,82,0,False,False,2022,2022-05-10 00:00:00
506,3,may,10,198,0,False,False,2022,2022-05-10 00:00:00
507,1,may,11,211,0,False,False,2022,2022-05-11 00:00:00
508,1,may,12,120,0,False,False,2022,2022-05-12 00:00:00
509,1,may,25,269,0,False,False,2022,2022-05-25 00:00:00
510,1,may,9,128,0,False,False,2022,2022-05-09 00:00:00
511,2,may,17,166,0,False,False,2022,2022-05-17 00:00:00
512,1,may,19,211,0,False,False,2022,2022-05-19 00:00:00
513,1,may,11,369,0,False,False,2022,2022-05-11 00:00:00
514,1,may,21,91,0,False,False,2022,2022-05-21 00:00:00
515,2,may,4,267,0,False,False,2022,2022-05-04 00:00:00
516,1,may,28,198,0,False,False,2022,2022-05-28 00:00:00
517,2,may,8,371,0,False,False,2022,2022-05-08 00:00:00
518,2,may,11,288,0,False,False,2022,2022-05-11 00:00:00
519,1,may,8,221,0,False,False,2022,2022-05-08 00:00:00
520,1,may,1,427,0,False,False,2022,2022-05-01 00:00:00
521,1,may,23,310,0,False,False,2022,2022-05-23 00:00:00
522,1,may,4,158,0,False,False,2022,2022-05-04 00:00:00
523,1,may,19,198,0,False,False,2022,2022-05-19 00:00:00
524,1,may,2,145,0,False,False,2022,2022-05-02 00:00:00
525,1,may,4,247,0,False,False,2022,2022-05-04 00:00:00
526,1,may,7,102,0,False,False,2022,2022-05-07 00:00:00
527,2,may,6,179,0,False,False,2022,2022-05-06 00:00:00
528,1,may,16,73,0,False,False,2022,2022-05-16 00:00:00
529,2,may,22,263,0,False,False,2022,2022-05-22 00:00:00
530,2,may,7,342,0,False,False,2022,2022-05-07 00:00:00
531,1,may,25,41,0,False,False,2022,2022-05-25 00:00:00
532,1,may,16,13,0,False,False,2022,2022-05-16 00:00:00
533,2,may,3,79,0,False,False,2022,2022-05-03 00:00:00
534,1,may,29,358,0,False,False,2022,2022-05-29 00:00:00
535,1,may,20,162,0,False,False,2022,2022-05-20 00:00:00
536,1,may,30,150,0,False,False,2022,2022-05-30 00:00:00
537,1,may,23,26,0,False,False,2022,2022-05-23 00:00:00
538,1,may,29,250,0,False,False,2022,2022-05-29 00:00:00
539,1,may,9,792,0,False,False,2022,2022-05-09 00:00:00
540,1,may,23,146,0,False,False,2022,2022-05-23 00:00:00
541,1,may,26,440,0,False,False,2022,2022-05-26 00:00:00
542,1,may,18,289,0,False,False,2022,2022-05-18 00:00:00
543,2,may,29,242,0,False,False,2022,2022-05-29 00:00:00
544,1,may,25,123,0,False,False,2022,2022-05-25 00:00:00
545,2,may,1,161,0,False,False,2022,2022-05-01 00:00:00
546,2,may,28,268,0,False,False,2022,2022-05-28 00:00:00
547,2,may,3,259,0,False,False,2022,2022-05-03 00:00:00
548,1,may,25,26,0,False,False,2022,2022-05-25 00:00:00
549,1,may,3,153,0,False,False,2022,2022-05-03 00:00:00
550,2,may,4,424,0,False,False,2022,2022-05-04 00:00:00
551,1,may,22,375,0,False,False,2022,2022-05-22 00:00:00
552,2,may,11,179,0,False,False,2022,2022-05-11 00:00:00
553,1,may,14,383,0,False,False,2022,2022-05-14 00:00:00
554,1,may,25,440,0,False,False,2022,2022-05-25 00:00:00
555,1,may,13,195,0,False,False,2022,2022-05-13 00:00:00
556,3,may,2,1297,0,False,True,2022,2022-05-02 00:00:00
557,1,may,12,217,0,False,False,2022,2022-05-12 00:00:00
558,1,may,19,87,0,False,False,2022,2022-05-19 00:00:00
559,1,may,21,427,0,False,False,2022,2022-05-21 00:00:00
560,1,may,18,189,0,False,False,2022,2022-05-18 00:00:00
561,1,may,22,502,0,False,False,2022,2022-05-22 00:00:00
562,1,may,27,260,0,False,False,2022,2022-05-27 00:00:00
563,1,may,6,209,0,False,False,2022,2022-05-06 00:00:00
564,1,may,12,179,0,False,False,2022,2022-05-12 00:00:00
565,1,may,16,179,0,False,False,2022,2022-05-16 00:00:00
566,1,may,23,69,0,False,False,2022,2022-05-23 00:00:00
567,2,may,14,105,0,False,False,2022,2022-05-14 00:00:00
568,3,may,29,266,0,False,False,2022,2022-05-29 00:00:00
569,2,may,21,87,0,False,False,2022,2022-05-21 00:00:00
570,2,may,22,524,0,False,False,2022,2022-05-22 00:00:00
571,2,may,17,155,0,False,False,2022,2022-05-17 00:00:00
572,2,may,25,162,0,False,False,2022,2022-05-25 00:00:00
573,4,may,27,316,0,False,False,2022,2022-05-27 00:00:00
574,2,may,24,352,0,False,False,2022,2022-05-24 00:00:00
575,3,may,30,695,0,False,False,2022,2022-05-30 00:00:00
576,4,may,31,76,0,False,False,2022,2022-05-31 00:00:00
577,2,may,12,535,0,False,False,2022,2022-05-12 00:00:00
578,2,may,8,310,0,False,False,2022,2022-05-08 00:00:00
579,3,may,2,390,0,False,False,2022,2022-05-02 00:00:00
580,1,may,13,369,0,False,False,2022,2022-05-13 00:00:00
581,2,may,2,112,0,False,False,2022,2022-05-02 00:00:00
582,1,may,13,79,0,False,False,2022,2022-05-13 00:00:00
583,2,may,28,140,0,False,False,2022,2022-05-28 00:00:00
584,1,may,18,315,0,False,False,2022,2022-05-18 00:00:00
585,2,may,7,262,0,False,False,2022,2022-05-07 00:00:00
586,2,may,6,174,0,False,False,2022,2022-05-06 00:00:00
587,2,may,10,424,0,False,False,2022,2022-05-10 00:00:00
588,1,may,6,135,0,False,False,2022,2022-05-06 00:00:00
589,5,may,9,36,0,False,False,2022,2022-05-09 00:00:00
590,3,may,15,1906,0,False,False,2022,2022-05-15 00:00:00
591,2,may,6,219,0,False,False,2022,2022-05-06 00:00:00
592,1,may,20,135,0,False,False,2022,2022-05-20 00:00:00
593,2,may,26,147,0,False,False,2022,2022-05-26 00:00:00
594,2,may,23,407,0,False,False,2022,2022-05-23 00:00:00
595,4,may,14,402,0,False,False,2022,2022-05-14 00:00:00
596,1,may,30,209,0,False,False,2022,2022-05-30 00:00:00
597,2,may,11,92,0,False,False,2022,2022-05-11 00:00:00
598,1,may,7,208,0,False,False,2022,2022-05-07 00:00:00
599,1,may,27,193,0,False,False,2022,2022-05-27 00:00:00
600,1,may,31,65,0,False,False,2022,2022-05-31 00:00:00
601,2,may,10,284,0,False,False,2022,2022-05-10 00:00:00
602,1,may,25,285,0,False,False,2022,2022-05-25 00:00:00
603,1,may,14,231,0,False,False,2022,2022-05-14 00:00:00
604,1,may,7,278,0,False,False,2022,2022-05-07 00:00:00
605,1,may,22,389,0,False,False,2022,2022-05-22 00:00:00
606,1,may,23,158,0,False,False,2022,2022-05-23 00:00:00
607,2,may,6,78,0,False,False,2022,2022-05-06 00:00:00
608,5,may,22,258,0,False,False,2022,2022-05-22 00:00:00
609,1,may,18,87,0,False,False,2022,2022-05-18 00:00:00
610,2,may,27,147,0,False,False,2022,2022-05-27 00:00:00
611,1,may,1,635,0,False,False,2022,2022-05-01 00:00:00
612,1,may,22,289,0,False,False,2022,2022-05-22 00:00:00
613,3,may,31,170,0,False,False,2022,2022-05-31 00:00:00
614,1,may,20,802,0,False,False,2022,2022-05-20 00:00:00
615,2,may,13,381,0,False,False,2022,2022-05-13 00:00:00
616,4,may,31,218,0,False,False,2022,2022-05-31 00:00:00
617,2,may,1,57,0,False,False,2022,2022-05-01 00:00:00
618,2,may,6,304,0,False,False,2022,2022-05-06 00:00:00
619,3,may,11,241,0,False,False,2022,2022-05-11 00:00:00
620,1,may,1,230,0,False,False,2022,2022-05-01 00:00:00
621,4,may,11,79,0,False,False,2022,2022-05-11 00:00:00
622,3,may,4,262,0,False,False,2022,2022-05-04 00:00:00
623,2,may,7,392,0,False,False,2022,2022-05-07 00:00:00
624,2,may,27,201,0,False,False,2022,2022-05-27 00:00:00
625,1,may,6,145,0,False,False,2022,2022-05-06 00:00:00
626,1,may,1,252,0,False,False,2022,2022-05-01 00:00:00
627,1,may,18,329,0,False,False,2022,2022-05-18 00:00:00
628,2,may,22,328,0,False,False,2022,2022-05-22 00:00:00
629,2,may,16,191,0,False,False,2022,2022-05-16 00:00:00
630,2,may,29,116,0,False,False,2022,2022-05-29 00:00:00
631,1,may,3,246,0,False,False,2022,2022-05-03 00:00:00
632,2,may,29,532,0,False,False,2022,2022-05-29 00:00:00
633,1,may,30,293,0,False,False,2022,2022-05-30 00:00:00
634,3,may,21,416,0,False,False,2022,2022-05-21 00:00:00
635,2,may,23,37,0,False,False,2022,2022-05-23 00:00:00
636,2,may,15,132,0,False,False,2022,2022-05-15 00:00:00
637,2,may,13,530,0,False,False,2022,2022-05-13 00:00:00
638,3,may,5,175,0,False,False,2022,2022-05-05 00:00:00
639,5,may,30,90,0,False,False,2022,2022-05-30 00:00:00
640,2,may,17,524,0,False,False,2022,2022-05-17 00:00:00
641,3,may,6,29,0,False,False,2022,2022-05-06 00:00:00
642,2,may,7,311,0,False,False,2022,2022-05-07 00:00:00
643,1,may,25,412,0,False,False,2022,2022-05-25 00:00:00
644,2,may,8,211,0,False,False,2022,2022-05-08 00:00:00
645,3,may,30,312,0,False,False,2022,2022-05-30 00:00:00
646,1,may,27,392,0,False,False,2022,2022-05-27 00:00:00
647,1,may,10,191,0,False,False,2022,2022-05-10 00:00:00
648,2,may,29,284,0,False,False,2022,2022-05-29 00:00:00
649,1,may,21,328,0,False,False,2022,2022-05-21 00:00:00
650,1,may,10,100,0,False,False,2022,2022-05-10 00:00:00
651,1,may,5,226,0,False,False,2022,2022-05-05 00:00:00
652,1,may,25,507,0,False,False,2022,2022-05-25 00:00:00
653,2,may,18,333,0,False,False,2022,2022-05-18 00:00:00
654,2,may,13,128,0,False,False,2022,2022-05-13 00:00:00
655,2,may,15,322,0,False,False,2022,2022-05-15 00:00:00
656,4,may,17,202,0,False,False,2022,2022-05-17 00:00:00
657,2,may,12,92,0,False,False,2022,2022-05-12 00:00:00
658,2,may,30,205,0,False,False,2022,2022-05-30 00:00:00
659,3,may,17,739,0,False,False,2022,2022-05-17 00:00:00
660,2,may,5,273,0,False,False,2022,2022-05-05 00:00:00
661,3,may,18,339,0,False,False,2022,2022-05-18 00:00:00
662,1,may,6,262,0,False,False,2022,2022-05-06 00:00:00
663,3,may,21,308,0,False,False,2022,2022-05-21 00:00:00
664,2,may,6,467,0,False,False,2022,2022-05-06 00:00:00
665,2,may,14,245,0,False,False,2022,2022-05-14 00:00:00
666,3,may,6,160,0,False,False,2022,2022-05-06 00:00:00
667,2,may,26,189,0,False,False,2022,2022-05-26 00:00:00
668,1,may,4,477,0,False,False,2022,2022-05-04 00:00:00
669,3,may,27,65,0,False,False,2022,2022-05-27 00:00:00
670,1,may,21,191,0,False,False,2022,2022-05-21 00:00:00
671,2,may,11,196,0,False,False,2022,2022-05-11 00:00:00
672,2,may,18,221,0,False,False,2022,2022-05-18 00:00:00
673,2,may,14,197,0,False,False,2022,2022-05-14 00:00:00
674,2,may,10,178,0,False,False,2022,2022-05-10 00:00:00
675,2,may,17,221,0,False,False,2022,2022-05-17 00:00:00
676,2,may,12,64,0,False,False,2022,2022-05-12 00:00:00
677,2,may,31,75,0,False,False,2022,2022-05-31 00:00:00
678,2,may,31,400,0,False,False,2022,2022-05-31 00:00:00
679,3,may,28,378,0,False,False,2022,2022-05-28 00:00:00
680,2,may,3,118,0,False,False,2022,2022-05-03 00:00:00
681,2,may,24,1597,0,False,True,2022,2022-05-24 00:00:00
682,2,may,13,346,0,False,False,2022,2022-05-13 00:00:00
683,2,may,17,107,0,False,False,2022,2022-05-17 00:00:00
684,3,may,15,60,0,False,False,2022,2022-05-15 00:00:00
685,2,may,19,276,0,False,False,2022,2022-05-19 00:00:00
686,2,may,19,176,0,False,False,2022,2022-05-19 00:00:00
687,2,may,21,390,0,False,False,2022,2022-05-21 00:00:00
688,3,may,27,251,0,False,False,2022,2022-05-27 00:00:00
689,2,may,25,716,0,False,False,2022,2022-05-25 00:00:00
690,3,may,30,189,0,False,False,2022,2022-05-30 00:00:00
691,2,may,30,125,0,False,False,2022,2022-05-30 00:00:00
692,2,may,9,234,0,False,False,2022,2022-05-09 00:00:00
693,2,may,5,79,0,False,False,2022,2022-05-05 00:00:00
694,6,may,19,13,0,False,False,2022,2022-05-19 00:00:00
695,3,may,6,296,0,False,False,2022,2022-05-06 00:00:00
696,2,may,4,114,0,False,False,2022,2022-05-04 00:00:00
697,3,may,9,283,0,False,False,2022,2022-05-09 00:00:00
698,2,may,31,109,0,False,False,2022,2022-05-31 00:00:00
699,2,may,15,132,0,False,False,2022,2022-05-15 00:00:00
700,2,may,26,144,0,False,False,2022,2022-05-26 00:00:00
701,2,may,3,121,0,False,False,2022,2022-05-03 00:00:00
702,3,may,15,95,0,False,False,2022,2022-05-15 00:00:00
703,3,may,23,31,0,False,False,2022,2022-05-23 00:00:00
704,3,may,20,112,0,False,False,2022,2022-05-20 00:00:00
705,2,may,12,161,0,False,False,2022,2022-05-12 00:00:00
706,4,may,12,87,0,False,False,2022,2022-05-12 00:00:00
707,2,may,29,593,0,False,False,2022,2022-05-29 00:00:00
708,2,may,23,99,0,False,False,2022,2022-05-23 00:00:00
709,2,may,31,198,0,False,False,2022,2022-05-31 00:00:00
710,2,may,22,285,0,False,False,2022,2022-05-22 00:00:00
711,3,may,16,190,0,False,False,2022,2022-05-16 00:00:00
712,5,may,29,172,0,False,False,2022,2022-05-29 00:00:00
713,2,may,3,178,0,False,False,2022,2022-05-03 00:00:00
714,2,may,22,174,0,False,False,2022,2022-05-22 00:00:00
715,2,may,21,631,0,False,False,2022,2022-05-21 00:00:00
716,3,may,6,152,0,False,False,2022,2022-05-06 00:00:00
717,5,may,6,176,0,False,False,2022,2022-05-06 00:00:00
718,3,may,2,32,0,False,False,2022,2022-05-02 00:00:00
719,2,may,8,1529,0,False,False,2022,2022-05-08 00:00:00
720,2,may,27,254,0,False,False,2022,2022-05-27 00:00:00
721,2,may,11,214,0,False,False,2022,2022-05-11 00:00:00
722,3,may,14,147,0,False,False,2022,2022-05-14 00:00:00
723,4,may,19,800,0,False,False,2022,2022-05-19 00:00:00
724,2,may,22,106,0,False,False,2022,2022-05-22 00:00:00
725,2,may,21,135,0,False,False,2022,2022-05-21 00:00:00
726,4,may,19,112,0,False,False,2022,2022-05-19 00:00:00
727,2,may,3,222,0,False,False,2022,2022-05-03 00:00:00
728,3,may,12,314,0,False,False,2022,2022-05-12 00:00:00
729,2,may,20,421,0,False,False,2022,2022-05-20 00:00:00
730,2,may,26,410,0,False,False,2022,2022-05-26 00:00:00
731,3,may,27,207,0,False,False,2022,2022-05-27 00:00:00
732,2,may,7,239,0,False,False,2022,2022-05-07 00:00:00
733,4,may,17,83,0,False,False,2022,2022-05-17 00:00:00
734,3,may,1,160,0,False,False,2022,2022-05-01 00:00:00
735,3,may,7,42,0,False,False,2022,2022-05-07 00:00:00
736,2,may,29,55,0,False,False,2022,2022-05-29 00:00:00
737,2,may,24,157,0,False,False,2022,2022-05-24 00:00:00
738,3,may,16,303,0,False,False,2022,2022-05-16 00:00:00
739,3,may,29,336,0,False,False,2022,2022-05-29 00:00:00
740,2,may,22,233,0,False,False,2022,2022-05-22 00:00:00
741,2,may,7,211,0,False,False,2022,2022-05-07 00:00:00
742,5,may,6,88,0,False,False,2022,2022-05-06 00:00:00
743,2,may,29,139,0,False,False,2022,2022-05-29 00:00:00
744,3,may,22,329,0,False,False,2022,2022-05-22 00:00:00
745,2,may,28,305,0,False,False,2022,2022-05-28 00:00:00
746,2,may,24,206,0,False,False,2022,2022-05-24 00:00:00
747,2,may,20,128,0,False,False,2022,2022-05-20 00:00:00
748,3,may,8,122,0,False,False,2022,2022-05-08 00:00:00
749,3,may,4,343,0,False,False,2022,2022-05-04 00:00:00
750,2,may,22,126,0,False,False,2022,2022-05-22 00:00:00
751,3,may,10,249,0,False,False,2022,2022-05-10 00:00:00
752,3,may,22,59,0,False,False,2022,2022-05-22 00:00:00
753,3,may,21,166,0,False,False,2022,2022-05-21 00:00:00
754,3,may,11,190,0,False,False,2022,2022-05-11 00:00:00
755,2,may,27,216,0,False,False,2022,2022-05-27 00:00:00
756,3,may,6,51,0,False,False,2022,2022-05-06 00:00:00
757,3,may,15,169,0,False,False,2022,2022-05-15 00:00:00
758,3,may,13,148,0,False,False,2022,2022-05-13 00:00:00
759,3,may,30,132,0,False,False,2022,2022-05-30 00:00:00
760,3,may,16,117,0,False,False,2022,2022-05-16 00:00:00
761,4,may,27,275,0,False,False,2022,2022-05-27 00:00:00
762,2,may,17,124,0,False,False,2022,2022-05-17 00:00:00
763,3,may,7,118,0,False,False,2022,2022-05-07 00:00:00
764,2,may,17,479,0,False,False,2022,2022-05-17 00:00:00
765,3,may,21,285,0,False,False,2022,2022-05-21 00:00:00
766,2,may,30,322,0,False,False,2022,2022-05-30 00:00:00
767,2,may,2,202,0,False,False,2022,2022-05-02 00:00:00
768,2,may,19,162,0,False,False,2022,2022-05-19 00:00:00
769,3,may,29,216,0,False,False,2022,2022-05-29 00:00:00
770,2,may,30,195,0,False,False,2022,2022-05-30 00:00:00
771,2,may,27,96,0,False,False,2022,2022-05-27 00:00:00
772,2,may,16,149,0,False,False,2022,2022-05-16 00:00:00
773,2,may,19,720,0,False,False,2022,2022-05-19 00:00:00
774,2,may,26,92,0,False,False,2022,2022-05-26 00:00:00
775,2,may,21,188,0,False,False,2022,2022-05-21 00:00:00
776,2,may,17,70,0,False,False,2022,2022-05-17 00:00:00
777,3,may,7,141,0,False,False,2022,2022-05-07 00:00:00
778,2,may,14,395,0,False,False,2022,2022-05-14 00:00:00
779,2,may,14,629,0,False,False,2022,2022-05-14 00:00:00
780,3,may,21,261,0,False,False,2022,2022-05-21 00:00:00
781,1,may,23,502,0,False,False,2022,2022-05-23 00:00:00
782,1,may,23,446,0,False,False,2022,2022-05-23 00:00:00
783,3,may,17,131,0,False,False,2022,2022-05-17 00:00:00
784,3,may,13,198,0,False,False,2022,2022-05-13 00:00:00
785,1,may,28,312,0,False,False,2022,2022-05-28 00:00:00
786,6,may,19,275,0,False,False,2022,2022-05-19 00:00:00
787,2,may,10,120,0,False,False,2022,2022-05-10 00:00:00
788,4,may,9,333,0,False,False,2022,2022-05-09 00:00:00
789,1,may,25,113,0,False,False,2022,2022-05-25 00:00:00
790,1,may,17,150,0,False,False,2022,2022-05-17 00:00:00
791,1,may,21,91,0,False,False,2022,2022-05-21 00:00:00
792,1,may,24,296,0,False,False,2022,2022-05-24 00:00:00
793,3,may,2,128,0,False,False,2022,2022-05-02 00:00:00
794,1,may,13,298,0,False,False,2022,2022-05-13 00:00:00
795,1,may,19,326,0,False,False,2022,2022-05-19 00:00:00
796,1,may,12,292,0,False,False,2022,2022-05-12 00:00:00
797,1,may,9,215,0,False,False,2022,2022-05-09 00:00:00
798,1,may,20,97,0,False,False,2022,2022-05-20 00:00:00
799,1,may,14,32,0,False,False,2022,2022-05-14 00:00:00
800,1,may,18,162,0,False,False,2022,2022-05-18 00:00:00
801,1,may,7,421,0,False,False,2022,2022-05-07 00:00:00
802,1,may,4,268,0,False,False,2022,2022-05-04 00:00:00
803,1,may,26,232,0,False,False,2022,2022-05-26 00:00:00
804,3,may,6,152,0,False,False,2022,2022-05-06 00:00:00
805,2,may,22,104,0,False,False,2022,2022-05-22 00:00:00
806,1,may,29,852,0,False,False,2022,2022-05-29 00:00:00
807,2,may,25,159,0,False,False,2022,2022-05-25 00:00:00
808,2,may,28,416,0,False,False,2022,2022-05-28 00:00:00
809,1,may,31,174,0,False,False,2022,2022-05-31 00:00:00
